# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 2987       1.953048550269e-15       2.939354931328e-15       2.301642007577e-14       2.706316904561e-14                     -nan       1.199118576840e-14       1.247308336049e-13 
 2988       1.952525608753e-15       2.938205571027e-15       2.299823951514e-14       2.707937125356e-14                     -nan       1.199227141912e-14       1.247410321744e-13 
 2989       1.952005042531e-15       2.937063268275e-15       2.298005396809e-14       2.709548697490e-14                     -nan       1.199336361487e-14       1.247512615103e-13 
 2990       1.951486861702e-15       2.935928055926e-15       2.296186241680e-14       2.711151598663e-14                     -nan       1.199446232902e-14       1.247615215312e-13 
 2991       1.950971076375e-15       2.934799966884e-15       2.294366384062e-14       2.712745806550e-14                     -nan       1.199556753485e-14       1.247718121554e-13 
 2992       1.950457696674e-15       2.933679034105e-15       2.292545721612e-14       2.714331298804e-14                     -nan       1.199667920555e-14       1.247821333005e-13 
 2993       1.949946732732e-15       2.932565290594e-15       2.290724151703e-14       2.715908053056e-14                     -nan       1.199779731415e-14       1.247924848836e-13 
 2994       1.949438194700e-15       2.931458769410e-15       2.288901571429e-14       2.717476046912e-14                     -nan       1.199892183361e-14       1.248028668215e-13 
 2995       1.948932092736e-15       2.930359503661e-15       2.287077877603e-14       2.719035257955e-14                     -nan       1.200005273677e-14       1.248132790303e-13 
 2996       1.948428437015e-15       2.929267526506e-15       2.285252966755e-14       2.720585663747e-14                     -nan       1.200118999633e-14       1.248237214257e-13 
 2997       1.947927237723e-15       2.928182871156e-15       2.283426735134e-14       2.722127241824e-14                     -nan       1.200233358491e-14       1.248341939230e-13 
 2998       1.947428505058e-15       2.927105570874e-15       2.281599078708e-14       2.723659969702e-14                     -nan       1.200348347500e-14       1.248446964367e-13 
 2999       1.946932249232e-15       2.926035658971e-15       2.279769893161e-14       2.725183824871e-14                     -nan       1.200463963899e-14       1.248552288812e-13 
 3000       1.946438480468e-15       2.924973168812e-15       2.277939073896e-14       2.726698784799e-14                     -nan       1.200580204915e-14       1.248657911700e-13 
 3001       1.945947212411e-15       2.923918124846e-15       2.276106596090e-14       2.728204859510e-14                     -nan       1.200697067931e-14       1.248763832333e-13 
 3002       1.945458472361e-15       2.922870515661e-15       2.274272755300e-14       2.729702189495e-14                     -nan       1.200814550996e-14       1.248870050680e-13 
 3003       1.944972291091e-15       2.921830320797e-15       2.272437928031e-14       2.731190948281e-14                     -nan       1.200932652317e-14       1.248976566875e-13 
 3004       1.944488699437e-15       2.920797519704e-15       2.270602491787e-14       2.732671309890e-14                     -nan       1.201051370094e-14       1.249083381050e-13 
 3005       1.944007728306e-15       2.919772091739e-15       2.268766825071e-14       2.734143448846e-14                     -nan       1.201170702516e-14       1.249190493337e-13 
 3006       1.943529408670e-15       2.918754016164e-15       2.266931307386e-14       2.735607540171e-14                     -nan       1.201290647765e-14       1.249297903862e-13 
 3007       1.943053771571e-15       2.917743272151e-15       2.265096319238e-14       2.737063759386e-14                     -nan       1.201411204013e-14       1.249405612751e-13 
 3008       1.942580848115e-15       2.916739838780e-15       2.263262242134e-14       2.738512282513e-14                     -nan       1.201532369427e-14       1.249513620127e-13 
 3009       1.942110669477e-15       2.915743695037e-15       2.261429458581e-14       2.739953286076e-14                     -nan       1.201654142160e-14       1.249621926112e-13 
 3010       1.941643266902e-15       2.914754819814e-15       2.259598352094e-14       2.741386947098e-14                     -nan       1.201776520361e-14       1.249730530824e-13 
 3011       1.941178671699e-15       2.913773191913e-15       2.257769307189e-14       2.742813443104e-14                     -nan       1.201899502166e-14       1.249839434379e-13 
 3012       1.940716915247e-15       2.912798790041e-15       2.255942709388e-14       2.744232952122e-14                     -nan       1.202023085708e-14       1.249948636892e-13 
 3013       1.940258028991e-15       2.911831592812e-15       2.254118945221e-14       2.745645652680e-14                     -nan       1.202147269105e-14       1.250058138473e-13 
 3014       1.939802044445e-15       2.910871578748e-15       2.252298402223e-14       2.747051723812e-14                     -nan       1.202272050470e-14       1.250167939232e-13 
 3015       1.939348993190e-15       2.909918726277e-15       2.250481468936e-14       2.748451345053e-14                     -nan       1.202397427908e-14       1.250278039276e-13 
 3016       1.938898906876e-15       2.908973013734e-15       2.248668534912e-14       2.749844696441e-14                     -nan       1.202523399513e-14       1.250388438709e-13 
 3017       1.938451817220e-15       2.908034419359e-15       2.246859990712e-14       2.751231958519e-14                     -nan       1.202649963371e-14       1.250499137635e-13 
 3018       1.938007756007e-15       2.907102921302e-15       2.245056227908e-14       2.752613312336e-14                     -nan       1.202777117559e-14       1.250610136152e-13 
 3019       1.937566755091e-15       2.906178497615e-15       2.243257639081e-14       2.753988939444e-14                     -nan       1.202904860147e-14       1.250721434359e-13 
 3020       1.937128846393e-15       2.905261126260e-15       2.241464617824e-14       2.755359021899e-14                     -nan       1.203033189193e-14       1.250833032351e-13 
 3021       1.936694061902e-15       2.904350785104e-15       2.239677558746e-14       2.756723742266e-14                     -nan       1.203162102750e-14       1.250944930220e-13 
 3022       1.936262433675e-15       2.903447451918e-15       2.237896857465e-14       2.758083283615e-14                     -nan       1.203291598860e-14       1.251057128057e-13 
 3023       1.935833993840e-15       2.902551104384e-15       2.236122910616e-14       2.759437829520e-14                     -nan       1.203421675556e-14       1.251169625950e-13 
 3024       1.935408774589e-15       2.901661720084e-15       2.234356115849e-14       2.760787564067e-14                     -nan       1.203552330864e-14       1.251282423986e-13 
 3025       1.934986808185e-15       2.900779276511e-15       2.232596871829e-14       2.762132671844e-14                     -nan       1.203683562798e-14       1.251395522247e-13 
 3026       1.934568126960e-15       2.899903751060e-15       2.230845578239e-14       2.763473337950e-14                     -nan       1.203815369368e-14       1.251508920815e-13 
 3027       1.934152763312e-15       2.899035121035e-15       2.229102635778e-14       2.764809747992e-14                     -nan       1.203947748570e-14       1.251622619768e-13 
 3028       1.933740749709e-15       2.898173363642e-15       2.227368446164e-14       2.766142088086e-14                     -nan       1.204080698395e-14       1.251736619182e-13 
 3029       1.933332118687e-15       2.897318455996e-15       2.225643412137e-14       2.767470544856e-14                     -nan       1.204214216823e-14       1.251850919133e-13 
 3030       1.932926902852e-15       2.896470375116e-15       2.223927937452e-14       2.768795305436e-14                     -nan       1.204348301827e-14       1.251965519690e-13 
 3031       1.932525134876e-15       2.895629097925e-15       2.222222426890e-14       2.770116557470e-14                     -nan       1.204482951369e-14       1.252080420924e-13 
 3032       1.932126847503e-15       2.894794601253e-15       2.220527286250e-14       2.771434489112e-14                     -nan       1.204618163404e-14       1.252195622902e-13 
 3033       1.931732073542e-15       2.893966861835e-15       2.218842922356e-14       2.772749289028e-14                     -nan       1.204753935878e-14       1.252311125687e-13 
 3034       1.931340845873e-15       2.893145856311e-15       2.217169743055e-14       2.774061146394e-14                     -nan       1.204890266726e-14       1.252426929342e-13 
 3035       1.930953197446e-15       2.892331561224e-15       2.215508157216e-14       2.775370250898e-14                     -nan       1.205027153877e-14       1.252543033926e-13 
 3036       1.930569161277e-15       2.891523953026e-15       2.213858574736e-14       2.776676792741e-14                     -nan       1.205164595249e-14       1.252659439497e-13 
 3037       1.930188770454e-15       2.890723008069e-15       2.212221406538e-14       2.777980962636e-14                     -nan       1.205302588753e-14       1.252776146110e-13 
