# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 2964       1.949127771890e-15       2.938789859256e-15       2.322234980210e-14       2.661059982410e-14                     -nan       1.189786415928e-14       1.236963807633e-13 
 2965       1.948558369854e-15       2.937502310065e-15       2.320418565042e-14       2.662871532698e-14                     -nan       1.189881302177e-14       1.237060925641e-13 
 2966       1.947991105587e-15       2.936221017985e-15       2.318603916555e-14       2.664674965981e-14                     -nan       1.189976895525e-14       1.237158366687e-13 
 2967       1.947425988837e-15       2.934946014370e-15       2.316790940485e-14       2.666470260620e-14                     -nan       1.190073193600e-14       1.237256130090e-13 
 2968       1.946863029364e-15       2.933677330625e-15       2.314979542294e-14       2.668257394955e-14                     -nan       1.190170194018e-14       1.237354215160e-13 
 2969       1.946302236941e-15       2.932414998204e-15       2.313169627172e-14       2.670036347303e-14                     -nan       1.190267894385e-14       1.237452621207e-13 
 2970       1.945743621352e-15       2.931159048612e-15       2.311361100039e-14       2.671807095958e-14                     -nan       1.190366292295e-14       1.237551347533e-13 
 2971       1.945187192397e-15       2.929909513401e-15       2.309553865539e-14       2.673569619191e-14                     -nan       1.190465385333e-14       1.237650393437e-13 
 2972       1.944632959884e-15       2.928666424177e-15       2.307747828047e-14       2.675323895252e-14                     -nan       1.190565171072e-14       1.237749758212e-13 
 2973       1.944080933636e-15       2.927429812591e-15       2.305942891664e-14       2.677069902366e-14                     -nan       1.190665647073e-14       1.237849441147e-13 
 2974       1.943531123488e-15       2.926199710347e-15       2.304138960216e-14       2.678807618739e-14                     -nan       1.190766810888e-14       1.237949441527e-13 
 2975       1.942983539288e-15       2.924976149199e-15       2.302335937258e-14       2.680537022550e-14                     -nan       1.190868660058e-14       1.238049758630e-13 
 2976       1.942438190895e-15       2.923759160948e-15       2.300533726070e-14       2.682258091957e-14                     -nan       1.190971192113e-14       1.238150391732e-13 
 2977       1.941895088181e-15       2.922548777449e-15       2.298732229660e-14       2.683970805098e-14                     -nan       1.191074404571e-14       1.238251340102e-13 
 2978       1.941354241032e-15       2.921345030604e-15       2.296931350760e-14       2.685675140084e-14                     -nan       1.191178294940e-14       1.238352603006e-13 
 2979       1.940815659345e-15       2.920147952365e-15       2.295130991829e-14       2.687371075007e-14                     -nan       1.191282860717e-14       1.238454179703e-13 
 2980       1.940279353029e-15       2.918957574736e-15       2.293331055050e-14       2.689058587932e-14                     -nan       1.191388099388e-14       1.238556069449e-13 
 2981       1.939745332007e-15       2.917773929768e-15       2.291531442334e-14       2.690737656906e-14                     -nan       1.191494008429e-14       1.238658271495e-13 
 2982       1.939213606213e-15       2.916597049567e-15       2.289732055313e-14       2.692408259951e-14                     -nan       1.191600585303e-14       1.238760785087e-13 
 2983       1.938684185596e-15       2.915426966283e-15       2.287932795347e-14       2.694070375065e-14                     -nan       1.191707827464e-14       1.238863609465e-13 
 2984       1.938157080113e-15       2.914263712121e-15       2.286133563521e-14       2.695723980226e-14                     -nan       1.191815732354e-14       1.238966743867e-13 
 2985       1.937632299739e-15       2.913107319333e-15       2.284334260641e-14       2.697369053388e-14                     -nan       1.191924297405e-14       1.239070187523e-13 
 2986       1.937109854457e-15       2.911957820224e-15       2.282534787239e-14       2.699005572480e-14                     -nan       1.192033520037e-14       1.239173939661e-13 
 2987       1.936589754265e-15       2.910815247146e-15       2.280735043572e-14       2.700633515413e-14                     -nan       1.192143397659e-14       1.239277999502e-13 
 2988       1.936072009173e-15       2.909679632505e-15       2.278934929620e-14       2.702252860072e-14                     -nan       1.192253927670e-14       1.239382366263e-13 
 2989       1.935556629204e-15       2.908551008754e-15       2.277134345083e-14       2.703863584318e-14                     -nan       1.192365107456e-14       1.239487039157e-13 
 2990       1.935043624391e-15       2.907429408398e-15       2.275333189390e-14       2.705465665993e-14                     -nan       1.192476934395e-14       1.239592017390e-13 
 2991       1.934533004783e-15       2.906314863991e-15       2.273531361687e-14       2.707059082913e-14                     -nan       1.192589405851e-14       1.239697300166e-13 
 2992       1.934024780440e-15       2.905207408140e-15       2.271728760848e-14       2.708643812873e-14                     -nan       1.192702519180e-14       1.239802886682e-13 
 2993       1.933518961434e-15       2.904107073500e-15       2.269925285466e-14       2.710219833645e-14                     -nan       1.192816271723e-14       1.239908776130e-13 
 2994       1.933015557850e-15       2.903013892777e-15       2.268120833856e-14       2.711787122976e-14                     -nan       1.192930660814e-14       1.240014967699e-13 
 2995       1.932514579787e-15       2.901927898727e-15       2.266315304058e-14       2.713345658594e-14                     -nan       1.193045683773e-14       1.240121460572e-13 
 2996       1.932016037354e-15       2.900849124159e-15       2.264508593830e-14       2.714895418200e-14                     -nan       1.193161337910e-14       1.240228253927e-13 
 2997       1.931519940674e-15       2.899777601929e-15       2.262700600654e-14       2.716436379475e-14                     -nan       1.193277620524e-14       1.240335346938e-13 
 2998       1.931026299883e-15       2.898713364946e-15       2.260891221733e-14       2.717968520077e-14                     -nan       1.193394528903e-14       1.240442738772e-13 
 2999       1.930535125129e-15       2.897656446168e-15       2.259080353991e-14       2.719491817639e-14                     -nan       1.193512060324e-14       1.240550428594e-13 
 3000       1.930046426573e-15       2.896606878606e-15       2.257267894070e-14       2.721006249773e-14                     -nan       1.193630212051e-14       1.240658415561e-13 
 3001       1.929560217740e-15       2.895564686446e-15       2.255453817442e-14       2.722511826559e-14                     -nan       1.193748981507e-14       1.240766698995e-13 
 3002       1.929076525597e-15       2.894529858388e-15       2.253638416132e-14       2.724008688186e-14                     -nan       1.193868366768e-14       1.240875278870e-13 
 3003       1.928595380524e-15       2.893502374181e-15       2.251822062155e-14       2.725497007790e-14                     -nan       1.193988366068e-14       1.240984155328e-13 
 3004       1.928116812969e-15       2.892482213481e-15       2.250005128510e-14       2.726976959002e-14                     -nan       1.194108977634e-14       1.241093328505e-13 
 3005       1.927640853445e-15       2.891469355854e-15       2.248187989182e-14       2.728448715953e-14                     -nan       1.194230199685e-14       1.241202798538e-13 
 3006       1.927167532531e-15       2.890463780772e-15       2.246371019147e-14       2.729912453270e-14                     -nan       1.194352030428e-14       1.241312565558e-13 
 3007       1.926696880874e-15       2.889465467619e-15       2.244554594369e-14       2.731368346080e-14                     -nan       1.194474468065e-14       1.241422629698e-13 
 3008       1.926228929187e-15       2.888474395684e-15       2.242739091800e-14       2.732816570008e-14                     -nan       1.194597510787e-14       1.241532991086e-13 
 3009       1.925763708249e-15       2.887490544166e-15       2.240924889386e-14       2.734257301181e-14                     -nan       1.194721156780e-14       1.241643649847e-13 
 3010       1.925301248906e-15       2.886513892172e-15       2.239112366062e-14       2.735690716222e-14                     -nan       1.194845404216e-14       1.241754606106e-13 
 3011       1.924841582071e-15       2.885544418716e-15       2.237301901756e-14       2.737116992257e-14                     -nan       1.194970251264e-14       1.241865859984e-13 
 3012       1.924384738722e-15       2.884582102721e-15       2.235493877389e-14       2.738536306912e-14                     -nan       1.195095696081e-14       1.241977411602e-13 
 3013       1.923930749906e-15       2.883626923019e-15       2.233688674876e-14       2.739948838315e-14                     -nan       1.195221736817e-14       1.242089261075e-13 
 3014       1.923479646736e-15       2.882678858347e-15       2.231886677127e-14       2.741354765094e-14                     -nan       1.195348371611e-14       1.242201408520e-13 
