# Intensity and polariztion noise spectra, DLM: Noise spectra for temperature and polarization
# for l=2 to 4500,
#    1:l                      2:Nl (temp)              3:Nl (pol)           
       1.353000000000e+03       2.671070191227e-05       6.008291613347e-07 
       1.354000000000e+03       2.667833206600e-05       6.006470935647e-07 
       1.355000000000e+03       2.664603397786e-05       6.004654846306e-07 
       1.356000000000e+03       2.661327054332e-05       6.002843335026e-07 
       1.357000000000e+03       2.658111777037e-05       6.001036391541e-07 
       1.358000000000e+03       2.654903650928e-05       5.999234005619e-07 
       1.359000000000e+03       2.651648999011e-05       5.997436167062e-07 
       1.360000000000e+03       2.648454969150e-05       5.995642865703e-07 
       1.361000000000e+03       2.645268259171e-05       5.993854091412e-07 
       1.362000000000e+03       2.642035032302e-05       5.992069834088e-07 
       1.363000000000e+03       2.638862370095e-05       5.990290083665e-07 
       1.364000000000e+03       2.635696810616e-05       5.988514830109e-07 
       1.365000000000e+03       2.632484936072e-05       5.986744063419e-07 
       1.366000000000e+03       2.629333376373e-05       5.984977773625e-07 
       1.367000000000e+03       2.626135892858e-05       5.983215950792e-07 
       1.368000000000e+03       2.622998301129e-05       5.981458585015e-07 
       1.369000000000e+03       2.619814791210e-05       5.979705666422e-07 
       1.370000000000e+03       2.616690943262e-05       5.977957185171e-07 
       1.371000000000e+03       2.613521760575e-05       5.976213131456e-07 
       1.372000000000e+03       2.610359445880e-05       5.974473495498e-07 
       1.373000000000e+03       2.607256352896e-05       5.972738267553e-07 
       1.374000000000e+03       2.604107933047e-05       5.971007437906e-07 
       1.375000000000e+03       2.601018505905e-05       5.969280996875e-07 
       1.376000000000e+03       2.597883949773e-05       5.967558934809e-07 
       1.377000000000e+03       2.594808157648e-05       5.965841242088e-07 
       1.378000000000e+03       2.591687049634e-05       5.964127909121e-07 
       1.379000000000e+03       2.588573140008e-05       5.962418926352e-07 
       1.380000000000e+03       2.585517556077e-05       5.960714284251e-07 
       1.381000000000e+03       2.582417240906e-05       5.959013973322e-07 
       1.382000000000e+03       2.579323716532e-05       5.957317984098e-07 
       1.383000000000e+03       2.576236975357e-05       5.955626307143e-07 
       1.384000000000e+03       2.573156817717e-05       5.953938933050e-07 
       1.385000000000e+03       2.570134897698e-05       5.952255852445e-07 
       1.386000000000e+03       2.567068258915e-05       5.950577055980e-07 
       1.387000000000e+03       2.564008373227e-05       5.948902534341e-07 
       1.388000000000e+03       2.560955233135e-05       5.947232278240e-07 
       1.389000000000e+03       2.557959685010e-05       5.945566278422e-07 
       1.390000000000e+03       2.554919812118e-05       5.943904525659e-07 
       1.391000000000e+03       2.551886662524e-05       5.942247010754e-07 
       1.392000000000e+03       2.548860037012e-05       5.940593724539e-07 
       1.393000000000e+03       2.545839928287e-05       5.938944657874e-07 
       1.394000000000e+03       2.542826329071e-05       5.937299801651e-07 
       1.395000000000e+03       2.539819423786e-05       5.935659146788e-07 
       1.396000000000e+03       2.536819205082e-05       5.934022684233e-07 
       1.397000000000e+03       2.533825474021e-05       5.932390404963e-07 
       1.398000000000e+03       2.530838031826e-05       5.930762299984e-07 
       1.399000000000e+03       2.527857254495e-05       5.929138360330e-07 
       1.400000000000e+03       2.524883134752e-05       5.927518577064e-07 
       1.401000000000e+03       2.521915282411e-05       5.925902941276e-07 
       1.402000000000e+03       2.518953690451e-05       5.924291444085e-07 
       1.403000000000e+03       2.515998543260e-05       5.922684076639e-07 
       1.404000000000e+03       2.513050025103e-05       5.921080830113e-07 
       1.405000000000e+03       2.510107746152e-05       5.919481695710e-07 
       1.406000000000e+03       2.507171890745e-05       5.917886664662e-07 
       1.407000000000e+03       2.504242451841e-05       5.916295728227e-07 
       1.408000000000e+03       2.501269705984e-05       5.914708877692e-07 
       1.409000000000e+03       2.498352897058e-05       5.913126104370e-07 
       1.410000000000e+03       2.495442483682e-05       5.911547399603e-07 
       1.411000000000e+03       2.492538267775e-05       5.909972754760e-07 
       1.412000000000e+03       2.489591135480e-05       5.908402161235e-07 
       1.413000000000e+03       2.486699494066e-05       5.906835610452e-07 
       1.414000000000e+03       2.483814029556e-05       5.905273093862e-07 
       1.415000000000e+03       2.480934735159e-05       5.903714602940e-07 
       1.416000000000e+03       2.478012723532e-05       5.902160129190e-07 
       1.417000000000e+03       2.475145948885e-05       5.900609664142e-07 
       1.418000000000e+03       2.472285323996e-05       5.899063199354e-07 
       1.419000000000e+03       2.469430842143e-05       5.897520726408e-07 
       1.420000000000e+03       2.466582305821e-05       5.895982236914e-07 
       1.421000000000e+03       2.463691634917e-05       5.894447722509e-07 
       1.422000000000e+03       2.460855360090e-05       5.892917174854e-07 
       1.423000000000e+03       2.457977145028e-05       5.891390585637e-07 
       1.424000000000e+03       2.455152914321e-05       5.889867946573e-07 
       1.425000000000e+03       2.452286937663e-05       5.888349249402e-07 
       1.426000000000e+03       2.449474915309e-05       5.886834485891e-07 
       1.427000000000e+03       2.446621150524e-05       5.885323647829e-07 
       1.428000000000e+03       2.443821310125e-05       5.883816727036e-07 
       1.429000000000e+03       2.440979730823e-05       5.882313715354e-07 
       1.430000000000e+03       2.438191665179e-05       5.880814604650e-07 
       1.431000000000e+03       2.435409853879e-05       5.879319386819e-07 
       1.432000000000e+03       2.432586309294e-05       5.877828053779e-07 
       1.433000000000e+03       2.429816233959e-05       5.876340597474e-07 
       1.434000000000e+03       2.427004619351e-05       5.874857009874e-07 
       1.435000000000e+03       2.424246254423e-05       5.873377282971e-07 
       1.436000000000e+03       2.421446544104e-05       5.871901408786e-07 
       1.437000000000e+03       2.418652685148e-05       5.870429379360e-07 
       1.438000000000e+03       2.415912222777e-05       5.868961186764e-07 
       1.439000000000e+03       2.413130229801e-05       5.867496823089e-07 
       1.440000000000e+03       2.410354259292e-05       5.866036280453e-07 
       1.441000000000e+03       2.407631071860e-05       5.864579550997e-07 
       1.442000000000e+03       2.404866739241e-05       5.863126626888e-07 
       1.443000000000e+03       2.402108410104e-05       5.861677500316e-07 
       1.444000000000e+03       2.399402441475e-05       5.860232163495e-07 
       1.445000000000e+03       2.396655902687e-05       5.858790608663e-07 
       1.446000000000e+03       2.393914968582e-05       5.857352828084e-07 
       1.447000000000e+03       2.391226352977e-05       5.855918814043e-07 
       1.448000000000e+03       2.388496792187e-05       5.854488558851e-07 
       1.449000000000e+03       2.385773197479e-05       5.853062054841e-07 
       1.450000000000e+03       2.383055372786e-05       5.851639294370e-07 
       1.451000000000e+03       2.380343311973e-05       5.850220269820e-07 
       1.452000000000e+03       2.377682931284e-05       5.848804973595e-07 
       1.453000000000e+03       2.374982182724e-05       5.847393398123e-07 
       1.454000000000e+03       2.372286990119e-05       5.845985535854e-07 
       1.455000000000e+03       2.369597726829e-05       5.844581379263e-07 
       1.456000000000e+03       2.366914007433e-05       5.843180920847e-07 
       1.457000000000e+03       2.364235825986e-05       5.841784153127e-07 
       1.458000000000e+03       2.361563366136e-05       5.840391068644e-07 
       1.459000000000e+03       2.358896621878e-05       5.839001659967e-07 
       1.460000000000e+03       2.356281070944e-05       5.837615919682e-07 
       1.461000000000e+03       2.353625353677e-05       5.836233840403e-07 
       1.462000000000e+03       2.350975144761e-05       5.834855414762e-07 
       1.463000000000e+03       2.348330438344e-05       5.833480635417e-07 
       1.464000000000e+03       2.345691417985e-05       5.832109495047e-07 
       1.465000000000e+03       2.343057888410e-05       5.830741986353e-07 
       1.466000000000e+03       2.340429843812e-05       5.829378102058e-07 
       1.467000000000e+03       2.337807467706e-05       5.828017834909e-07 
       1.468000000000e+03       2.335190375680e-05       5.826661177673e-07 
       1.469000000000e+03       2.332578751308e-05       5.825308123141e-07 
       1.470000000000e+03       2.329972588847e-05       5.823958664125e-07 
       1.471000000000e+03       2.327327045593e-05       5.822612793458e-07 
       1.472000000000e+03       2.324731985966e-05       5.821270503996e-07 
       1.473000000000e+03       2.322141992783e-05       5.819931788616e-07 
       1.474000000000e+03       2.319557627829e-05       5.818596640218e-07 
       1.475000000000e+03       2.316978507213e-05       5.817265051721e-07 
       1.476000000000e+03       2.314405003447e-05       5.815937016069e-07 
       1.477000000000e+03       2.311836543776e-05       5.814612526224e-07 
       1.478000000000e+03       2.309273689694e-05       5.813291575171e-07 
       1.479000000000e+03       2.306715868651e-05       5.811974155916e-07 
       1.480000000000e+03       2.304119245184e-05       5.810660261487e-07 
       1.481000000000e+03       2.301572236312e-05       5.809349884931e-07 
       1.482000000000e+03       2.299030432884e-05       5.808043019319e-07 
       1.483000000000e+03       2.296493829439e-05       5.806739657740e-07 
       1.484000000000e+03       2.293918617013e-05       5.805439793305e-07 
       1.485000000000e+03       2.291392781473e-05       5.804143419147e-07 
       1.486000000000e+03       2.288871940736e-05       5.802850528418e-07 
       1.487000000000e+03       2.286356278207e-05       5.801561114291e-07 
       1.488000000000e+03       2.283802199997e-05       5.800275169961e-07 
       1.489000000000e+03       2.281297073024e-05       5.798992688641e-07 
       1.490000000000e+03       2.278797108062e-05       5.797713663567e-07 
       1.491000000000e+03       2.276258730681e-05       5.796438087994e-07 
       1.492000000000e+03       2.273769080306e-05       5.795165955197e-07 
       1.493000000000e+03       2.271284575933e-05       5.793897258472e-07 
       1.494000000000e+03       2.268761851002e-05       5.792631991135e-07 
       1.495000000000e+03       2.266287629258e-05       5.791370146522e-07 
       1.496000000000e+03       2.263775000509e-05       5.790111717989e-07 
       1.497000000000e+03       2.261311040269e-05       5.788856698911e-07 
       1.498000000000e+03       2.258852011210e-05       5.787605082684e-07 
       1.499000000000e+03       2.256354955338e-05       5.786356862724e-07 
       1.500000000000e+03       2.253905967971e-05       5.785112032467e-07 
       1.501000000000e+03       2.251419144168e-05       5.783870585366e-07 
       1.502000000000e+03       2.248980366067e-05       5.782632514896e-07 
