# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 1978       3.426324471056e-15       6.774292365830e-15       5.439479054861e-14       2.317964689587e-14                     -nan       1.325782979098e-14       1.372025610878e-13 
 1979       3.423427392392e-15       6.765680130595e-15       5.432713139243e-14       2.316801318151e-14                     -nan       1.325547602760e-14       1.371813205619e-13 
 1980       3.420532075619e-15       6.757082918990e-15       5.425945043034e-14       2.315636888796e-14                     -nan       1.325312148230e-14       1.371600347502e-13 
 1981       3.417638586734e-15       6.748500834736e-15       5.419175078250e-14       2.314471494296e-14                     -nan       1.325076616594e-14       1.371387022761e-13 
 1982       3.414746991921e-15       6.739933981674e-15       5.412403558063e-14       2.313305227778e-14                     -nan       1.324841008931e-14       1.371173217561e-13 
 1983       3.411857357550e-15       6.731382463768e-15       5.405630796799e-14       2.312138182720e-14                     -nan       1.324605326312e-14       1.370958918006e-13 
 1984       3.408969750183e-15       6.722846385103e-15       5.398857109940e-14       2.310970452954e-14                     -nan       1.324369569800e-14       1.370744110133e-13 
 1985       3.406084236567e-15       6.714325849886e-15       5.392082814128e-14       2.309802132664e-14                     -nan       1.324133740449e-14       1.370528779915e-13 
 1986       3.403200883639e-15       6.705820962443e-15       5.385308227162e-14       2.308633316389e-14                     -nan       1.323897839304e-14       1.370312913259e-13 
 1987       3.400319757671e-15       6.697331822376e-15       5.378533656480e-14       2.307464101288e-14                     -nan       1.323661867690e-14       1.370096498291e-13 
 1988       3.397440921706e-15       6.688858509975e-15       5.371759364485e-14       2.306294593963e-14                     -nan       1.323425828063e-14       1.369879532229e-13 
 1989       3.394564438102e-15       6.680401100695e-15       5.364985602966e-14       2.305124903691e-14                     -nan       1.323189723165e-14       1.369662014558e-13 
 1990       3.391690369387e-15       6.671959669996e-15       5.358212624597e-14       2.303955140156e-14                     -nan       1.322953555737e-14       1.369443944753e-13 
 1991       3.388818778259e-15       6.663534293340e-15       5.351440682939e-14       2.302785413453e-14                     -nan       1.322717328515e-14       1.369225322281e-13 
 1992       3.385949727581e-15       6.655125046196e-15       5.344670032440e-14       2.301615834091e-14                     -nan       1.322481044238e-14       1.369006146596e-13 
 1993       3.383083280389e-15       6.646732004034e-15       5.337900928441e-14       2.300446512987e-14                     -nan       1.322244705641e-14       1.368786417143e-13 
 1994       3.380219499886e-15       6.638355242327e-15       5.331133627168e-14       2.299277561472e-14                     -nan       1.322008315457e-14       1.368566133357e-13 
 1995       3.377358449445e-15       6.629994836555e-15       5.324368385741e-14       2.298109091290e-14                     -nan       1.321771876420e-14       1.368345294662e-13 
 1996       3.374500192609e-15       6.621650862196e-15       5.317605462171e-14       2.296941214597e-14                     -nan       1.321535391260e-14       1.368123900472e-13 
 1997       3.371644793090e-15       6.613323394736e-15       5.310845115365e-14       2.295774043964e-14                     -nan       1.321298862708e-14       1.367901950191e-13 
 1998       3.368792314771e-15       6.605012509660e-15       5.304087605120e-14       2.294607692373e-14                     -nan       1.321062293490e-14       1.367679443211e-13 
 1999       3.365942821703e-15       6.596718282458e-15       5.297333192131e-14       2.293442273224e-14                     -nan       1.320825686334e-14       1.367456378915e-13 
 2000       3.363096378109e-15       6.588440788621e-15       5.290582137988e-14       2.292277900332e-14                     -nan       1.320589043964e-14       1.367232756676e-13 
 2001       3.360253048383e-15       6.580180103643e-15       5.283834705180e-14       2.291114687924e-14                     -nan       1.320352369105e-14       1.367008575855e-13 
 2002       3.357412897087e-15       6.571936303021e-15       5.277091157092e-14       2.289952750647e-14                     -nan       1.320115664477e-14       1.366783835804e-13 
 2003       3.354575988956e-15       6.563709462252e-15       5.270351758011e-14       2.288792203562e-14                     -nan       1.319878932802e-14       1.366558535863e-13 
 2004       3.351742388893e-15       6.555499656836e-15       5.263616773121e-14       2.287633162149e-14                     -nan       1.319642176798e-14       1.366332675363e-13 
 2005       3.348912161977e-15       6.547306962276e-15       5.256886468512e-14       2.286475742304e-14                     -nan       1.319405399182e-14       1.366106253624e-13 
 2006       3.346085373452e-15       6.539131454074e-15       5.250161111172e-14       2.285320060342e-14                     -nan       1.319168602671e-14       1.365879269954e-13 
 2007       3.343262088738e-15       6.530973207736e-15       5.243440968994e-14       2.284166232996e-14                     -nan       1.318931789977e-14       1.365651723653e-13 
 2008       3.340442373425e-15       6.522832298767e-15       5.236726310778e-14       2.283014377418e-14                     -nan       1.318694963814e-14       1.365423614008e-13 
 2009       3.337626293275e-15       6.514708802674e-15       5.230017406225e-14       2.281864611179e-14                     -nan       1.318458126892e-14       1.365194940297e-13 
 2010       3.334813914220e-15       6.506602794964e-15       5.223314525947e-14       2.280717052273e-14                     -nan       1.318221281920e-14       1.364965701787e-13 
 2011       3.332005302365e-15       6.498514351148e-15       5.216617941460e-14       2.279571819110e-14                     -nan       1.317984431606e-14       1.364735897734e-13 
 2012       3.329200523990e-15       6.490443546733e-15       5.209927925192e-14       2.278429030524e-14                     -nan       1.317747578655e-14       1.364505527382e-13 
 2013       3.326399645542e-15       6.482390457230e-15       5.203244750477e-14       2.277288805770e-14                     -nan       1.317510725772e-14       1.364274589968e-13 
 2014       3.323602733646e-15       6.474355158148e-15       5.196568691562e-14       2.276151264525e-14                     -nan       1.317273875659e-14       1.364043084715e-13 
 2015       3.320809855094e-15       6.466337724997e-15       5.189900023605e-14       2.275016526887e-14                     -nan       1.317037031016e-14       1.363811010835e-13 
 2016       3.318021076856e-15       6.458338233288e-15       5.183239022679e-14       2.273884713380e-14                     -nan       1.316800194544e-14       1.363578367533e-13 
 2017       3.315236466071e-15       6.450356758530e-15       5.176585965766e-14       2.272755944948e-14                     -nan       1.316563368939e-14       1.363345153999e-13 
 2018       3.312456090054e-15       6.442393376233e-15       5.169941130768e-14       2.271630342962e-14                     -nan       1.316326556896e-14       1.363111369414e-13 
 2019       3.309680016291e-15       6.434448161905e-15       5.163304796498e-14       2.270508029215e-14                     -nan       1.316089761110e-14       1.362877012949e-13 
 2020       3.306908312443e-15       6.426521191055e-15       5.156677242691e-14       2.269389125926e-14                     -nan       1.315852984273e-14       1.362642083762e-13 
 2021       3.304141046344e-15       6.418612539189e-15       5.150058749994e-14       2.268273755741e-14                     -nan       1.315616229075e-14       1.362406581003e-13 
 2022       3.301378286001e-15       6.410722281815e-15       5.143449599979e-14       2.267162041730e-14                     -nan       1.315379498204e-14       1.362170503808e-13 
 2023       3.298620099596e-15       6.402850494438e-15       5.136850075133e-14       2.266054107389e-14                     -nan       1.315142794348e-14       1.361933851305e-13 
 2024       3.295866555486e-15       6.394997252561e-15       5.130260458867e-14       2.264950076642e-14                     -nan       1.314906120191e-14       1.361696622608e-13 
 2025       3.293117722199e-15       6.387162631687e-15       5.123681035512e-14       2.263850073841e-14                     -nan       1.314669478417e-14       1.361458816823e-13 
 2026       3.290373662865e-15       6.379346695131e-15       5.117112082189e-14       2.262754215334e-14                     -nan       1.314432871704e-14       1.361220434586e-13 
 2027       3.287634418440e-15       6.371549457368e-15       5.110553844337e-14       2.261662584111e-14                     -nan       1.314196302712e-14       1.360981482705e-13 
 2028       3.284900024361e-15       6.363770920421e-15       5.104006560008e-14       2.260575254974e-14                     -nan       1.313959774099e-14       1.360741969552e-13 
